idiom,submission,category,rating,likes,dislikes,reports,idiom_indices,idiom_words,lemmas,words
el açmak,Sağa sola el açamam ben.,idiom,0.6666666666666666,2,1,0,"[2, 3]","['el', 'açamam']","['sağ', 'solmak', 'el', 'açmak', 'ben', '.']","['Sağa', 'sola', 'el', 'açamam', 'ben', '.']"
el açmak,Sen bana gelip el mi açtın da simdi sana yardımcı olmadığımızdan bahsediyorsun.,idiom,1.0,1,0,0,"[3, 5]","['el', 'açtın']","['se', 'ben', 'gelmek', 'el', 'mi', 'açmak', 'da', 'si', 'Sana', 'yardım', 'olmak', 'bahsetmek', '.']","['Sen', 'bana', 'gelip', 'el', 'mi', 'açtın', 'da', 'simdi', 'sana', 'yardımcı', 'olmadığımızdan', 'bahsediyorsun', '.']"
el açmak,"Sen elimizi onlara açmak zorunda bıraktın, bize acımadın.",idiom,1.0,3,0,0,"[1, 3]","['elimizi', 'açmak']","['se', 'el', 'on', 'açmak', 'zor', 'Bırak', ',', 'biz', 'acımak', '.']","['Sen', 'elimizi', 'onlara', 'açmak', 'zorunda', 'bıraktın', ',', 'bize', 'acımadın', '.']"
el açmak,Sen sen ol el açma kimseye.,idiom,1.0,2,0,0,"[3, 4]","['el', 'açma']","['se', 'se', 'olmak', 'el', 'açmak', 'kimse', '.']","['Sen', 'sen', 'ol', 'el', 'açma', 'kimseye', '.']"
el açmak,Servetini kumarda kaybedince millete el açmak zorunda kaldi,idiom,0.8,4,1,0,"[4, 5]","['el', 'açmak']","['servet', 'kumar', 'kaybetmek', 'millet', 'el', 'açmak', 'zor', 'kaldi']","['Servetini', 'kumarda', 'kaybedince', 'millete', 'el', 'açmak', 'zorunda', 'kaldi']"
el açmak,Sevgilisi elini açmasını söyledi ve avucunun ortasında tek taş yüzük gözüktü.,nonidiom,1.0,2,0,0,"[1, 2]","['elini', 'açmasını']","['sevgi', 'el', 'açmak', 'söylemek', 've', 'avucunun', 'Orta', 'tek', 'taşmak', 'yüzük', 'gözükmek', '.']","['Sevgilisi', 'elini', 'açmasını', 'söyledi', 've', 'avucunun', 'ortasında', 'tek', 'taş', 'yüzük', 'gözüktü', '.']"
el açmak,Sokağın sonunda elini açarak oturuyordu,idiom,0.5,2,2,0,"[2, 3]","['elini', 'açarak']","['sokak', 'sonunda', 'el', 'açmak', 'oturmak']","['Sokağın', 'sonunda', 'elini', 'açarak', 'oturuyordu']"
el açmak,Suyun kapağını açmaya çalışırken elinde sıyrıklar oluştuğunu farketti ve nedenini araştırdı.,nonidiom,1.0,3,0,0,"[4, 2]","['elinde', 'açmaya']","['su', 'kapak', 'açmak', 'çalışmak', 'el', 'sıyrık', 'oluşmak', 'farketmek', 've', 'neden', 'araştırmak', '.']","['Suyun', 'kapağını', 'açmaya', 'çalışırken', 'elinde', 'sıyrıklar', 'oluştuğunu', 'farketti', 've', 'nedenini', 'araştırdı', '.']"
el açmak,Sıkıntıları hafiflesin diye Allah'a el açtı.,idiom,0.8,4,1,0,"[6, 7]","['el', 'açtı']","['sıkıntı', 'hafiflemek', 'diye', 'Allah', '', 'A', 'el', 'açmak', '.']","['Sıkıntıları', 'hafiflesin', 'diye', 'Allah', ""'"", 'a', 'el', 'açtı', '.']"
el açmak,Tarak olmadığı için saçımı elimle açtım.,nonidiom,1.0,3,0,0,"[4, 5]","['elimle', 'açtım']","['tarak', 'olmak', 'için', 'saç', 'el', 'açmak', '.']","['Tarak', 'olmadığı', 'için', 'saçımı', 'elimle', 'açtım', '.']"
el açmak,Tembel öğrenciler sınav haftası not bulmak için herkese el açarlar,idiom,1.0,3,0,0,"[8, 9]","['el', 'açarlar']","['tembel', 'öğrenci', 'sınav', 'hafta', 'not', 'bulmak', 'için', 'herkes', 'el', 'açmak']","['Tembel', 'öğrenciler', 'sınav', 'haftası', 'not', 'bulmak', 'için', 'herkese', 'el', 'açarlar']"
el açmak,Terleyen elimi açınca serinledi.,nonidiom,0.75,3,1,0,"[1, 2]","['elimi', 'açınca']","['terlemek', 'el', 'açmak', 'serinlemek', '.']","['Terleyen', 'elimi', 'açınca', 'serinledi', '.']"
el açmak,Teyzem bize el açması börek yaptı.,nonidiom,0.6,3,2,0,"[2, 3]","['el', 'açması']","['teyze', 'biz', 'el', 'açmak', 'börek', 'yapmak', '.']","['Teyzem', 'bize', 'el', 'açması', 'börek', 'yaptı', '.']"
el açmak,"Toprak, el açmış bizlere ondan aldıklarımızı geri istiyor.",idiom,1.0,2,0,0,"[2, 3]","['el', 'açmış']","['toprak', ',', 'el', 'açmak', 'biz', 'on', 'almak', 'geri', 'istemek', '.']","['Toprak', ',', 'el', 'açmış', 'bizlere', 'ondan', 'aldıklarımızı', 'geri', 'istiyor', '.']"
el açmak,Trafik lambalarinda el açan insanlar aslında bizden daha zengin,idiom,0.75,3,1,0,"[2, 3]","['el', 'açan']","['trafik', 'lambalarinda', 'el', 'açmak', 'insan', 'aslında', 'biz', 'daha', 'zengin']","['Trafik', 'lambalarinda', 'el', 'açan', 'insanlar', 'aslında', 'bizden', 'daha', 'zengin']"
el açmak,Tüm bu olanlardan sonra bana bile el açacak duruma düşmüş.,idiom,0.8,4,1,0,"[6, 7]","['el', 'açacak']","['tüm', 'bu', 'olmak', 'sonra', 'ben', 'bile', 'el', 'açmak', 'durum', 'düşmek', '.']","['Tüm', 'bu', 'olanlardan', 'sonra', 'bana', 'bile', 'el', 'açacak', 'duruma', 'düşmüş', '.']"
el açmak,Türk geleneklerinde gelin kına gecesinde elini açıp kına yaktırır.,nonidiom,1.0,3,0,0,"[5, 6]","['elini', 'açıp']","['Türk', 'gelenek', 'gelmek', 'kınamak', 'gece', 'el', 'açmak', 'kınamak', 'yakmak', '.']","['Türk', 'geleneklerinde', 'gelin', 'kına', 'gecesinde', 'elini', 'açıp', 'kına', 'yaktırır', '.']"
el açmak,Vanayı eliyle açmanın bir yolunu bulmuştu.,nonidiom,0.8,4,1,0,"[1, 2]","['eliyle', 'açmanın']","['vana', 'el', 'açmak', 'bir', 'yol', 'bulmak', '.']","['Vanayı', 'eliyle', 'açmanın', 'bir', 'yolunu', 'bulmuştu', '.']"
el açmak,Varlığını yedi şimdi ona buna el açıyor,idiom,1.0,3,0,0,"[5, 6]","['el', 'açıyor']","['var', 'yemek', 'şimdi', 'on', 'bun', 'el', 'açmak']","['Varlığını', 'yedi', 'şimdi', 'ona', 'buna', 'el', 'açıyor']"
el açmak,"Vivaldinin elinden her iş gelir, ancak violin concerto 2'nin ona açtığı kapıları yadsımamak gerekir.",nonidiom,0.6666666666666666,2,1,0,"[1, 11]","['elinden', 'açtığı']","['Vivaldi', 'el', 'her', 'iş', 'gelir', ',', 'ancak', 'violin', 'concerto', '2nin', 'on', 'açmak', 'kapı', 'yadsımak', 'gerekmek', '.']","['Vivaldinin', 'elinden', 'her', 'iş', 'gelir', ',', 'ancak', 'violin', 'concerto', ""2'nin"", 'ona', 'açtığı', 'kapıları', 'yadsımamak', 'gerekir', '.']"
el açmak,Yaptığı baklava el açmasıydı.,nonidiom,0.8,4,1,0,"[2, 3]","['el', 'açmasıydı']","['yapmak', 'baklava', 'el', 'açmak', '.']","['Yaptığı', 'baklava', 'el', 'açmasıydı', '.']"
el açmak,Yaralı elinin fonksiyonunu kaybetmemek için açma kapama hareketleri yapıyordu.,nonidiom,1.0,3,0,0,"[1, 5]","['elinin', 'açma']","['yarmak', 'el', 'fonksiyon', 'kaybetmek', 'için', 'açmak', 'kapmak', 'hareket', 'yapmak', '.']","['Yaralı', 'elinin', 'fonksiyonunu', 'kaybetmemek', 'için', 'açma', 'kapama', 'hareketleri', 'yapıyordu', '.']"
el açmak,Yarın başkasına el açmamak için bugün çalışmalısın,idiom,0.8,4,1,0,"[2, 3]","['el', 'açmamak']","['yarı', 'başka', 'el', 'açmak', 'için', 'bugün', 'çalışmak']","['Yarın', 'başkasına', 'el', 'açmamak', 'için', 'bugün', 'çalışmalısın']"
el açmak,Yarın el açmamak için bugün çalış.,idiom,1.0,3,0,0,"[1, 2]","['el', 'açmamak']","['yarı', 'el', 'açmak', 'için', 'bugün', 'çalışmak', '.']","['Yarın', 'el', 'açmamak', 'için', 'bugün', 'çalış', '.']"
el açmak,Yarışmacı soruyu bilebilmek için elini seyircilere açtı.,idiom,0.6,3,2,0,"[4, 6]","['elini', 'açtı']","['yarışmak', 'soru', 'bilmek', 'için', 'el', 'seyir', 'açmak', '.']","['Yarışmacı', 'soruyu', 'bilebilmek', 'için', 'elini', 'seyircilere', 'açtı', '.']"
el açmak,"Yemeğimi yemeden, el açtım Allah'ım sana.",idiom,0.6666666666666666,2,1,0,"[3, 4]","['el', 'açtım']","['yemek', 'yemek', ',', 'el', 'açmak', 'Allah', 'Sana', '.']","['Yemeğimi', 'yemeden', ',', 'el', 'açtım', ""Allah'ım"", 'sana', '.']"
el açmak,Yetenekli elleriyle oyundaki tüm bölümleri açtı,nonidiom,1.0,4,0,0,"[1, 5]","['elleriyle', 'açtı']","['yetenek', 'el', 'oy', 'tüm', 'bölüm', 'açmak']","['Yetenekli', 'elleriyle', 'oyundaki', 'tüm', 'bölümleri', 'açtı']"
el açmak,Yufkayı kendi elleriyle açtı.,nonidiom,0.8,4,1,0,"[2, 3]","['elleriyle', 'açtı']","['yufka', 'kendi', 'el', 'açmak', '.']","['Yufkayı', 'kendi', 'elleriyle', 'açtı', '.']"
el açmak,Yuja Wang Liszt'den yeni bir eser çalabilmek için piyanonun başında ellerini açtı.,nonidiom,0.75,3,1,0,"[10, 11]","['ellerini', 'açtı']","['Yuja', 'Wang', 'Lisztden', 'yen', 'bir', 'eser', 'çalmak', 'için', 'piyano', 'baş', 'el', 'açmak', '.']","['Yuja', 'Wang', ""Liszt'den"", 'yeni', 'bir', 'eser', 'çalabilmek', 'için', 'piyanonun', 'başında', 'ellerini', 'açtı', '.']"
el açmak,Yum gözünü Aç elini.,nonidiom,0.3333333333333333,1,2,0,"[3, 2]","['elini', 'Aç']","['yummak', 'göz', 'açmak', 'el', '.']","['Yum', 'gözünü', 'Aç', 'elini', '.']"
el açmak,Yüzünü kağattığı ellerini ne yaptıysak açmadı,nonidiom,0.25,1,2,1,"[2, 5]","['ellerini', 'açmadı']","['yüz', 'kağattığı', 'el', 'Ne', 'yapmak', 'açmak']","['Yüzünü', 'kağattığı', 'ellerini', 'ne', 'yaptıysak', 'açmadı']"
el açmak,Zalime el açmamak için ne yapacağını şaşırdı.,idiom,0.8,4,1,0,"[1, 2]","['el', 'açmamak']","['zalim', 'el', 'açmak', 'için', 'Ne', 'yapmak', 'şaşırmak', '.']","['Zalime', 'el', 'açmamak', 'için', 'ne', 'yapacağını', 'şaşırdı', '.']"
el açmak,kına gecesi törenlerimizde gelin elini açmaz ve damadın annesinden altın vermesi beklenir,nonidiom,1.0,2,0,0,"[4, 5]","['elini', 'açmaz']","['kınamak', 'gece', 'tören', 'gelmek', 'el', 'açmak', 've', 'damat', 'anne', 'alt', 'vermek', 'bek']","['kına', 'gecesi', 'törenlerimizde', 'gelin', 'elini', 'açmaz', 've', 'damadın', 'annesinden', 'altın', 'vermesi', 'beklenir']"
el açmak,Çalışmak ayıp değil ama el açmak ayıp diyorlar.,idiom,1.0,2,0,0,"[4, 5]","['el', 'açmak']","['çalışmak', 'ayıp', 'değmek', 'am', 'el', 'açmak', 'ayıp', 'demek', '.']","['Çalışmak', 'ayıp', 'değil', 'ama', 'el', 'açmak', 'ayıp', 'diyorlar', '.']"
el açmak,Çalışmayıp da kocana el mi açacaksın?,idiom,0.8,4,1,0,"[3, 5]","['el', 'açacaksın']","['çalışmak', 'da', 'kocamak', 'el', 'mi', 'açmak', '?']","['Çalışmayıp', 'da', 'kocana', 'el', 'mi', 'açacaksın', '?']"
el açmak,"Çocuk, kaldırımda el açtı.",idiom,1.0,3,0,0,"[3, 4]","['el', 'açtı']","['Çocuk', ',', 'kaldırım', 'el', 'açmak', '.']","['Çocuk', ',', 'kaldırımda', 'el', 'açtı', '.']"
el açmak,"Çok yardımsever bir insandır, kendisine el açanı geri çevirmeyecektir.",idiom,0.75,3,1,0,"[6, 7]","['el', 'açanı']","['çok', 'yardımsever', 'bir', 'insan', ',', 'kendi', 'el', 'açmak', 'geri', 'çevirmek', '.']","['Çok', 'yardımsever', 'bir', 'insandır', ',', 'kendisine', 'el', 'açanı', 'geri', 'çevirmeyecektir', '.']"
el açmak,Örneklerimi beğenmeniz için el mi açmam gerek,idiom,0.6666666666666666,2,1,0,"[3, 5]","['el', 'açmam']","['Örnek', 'beğenmek', 'için', 'el', 'mi', 'açmak', 'gerekmek']","['Örneklerimi', 'beğenmeniz', 'için', 'el', 'mi', 'açmam', 'gerek']"
el açmak,Öğrencilik yıllarımda az mı el açtım.,idiom,1.0,2,0,0,"[4, 5]","['el', 'açtım']","['öğrenci', 'yıl', 'Az', 'mı', 'el', 'açmak', '.']","['Öğrencilik', 'yıllarımda', 'az', 'mı', 'el', 'açtım', '.']"
el açmak,Öğretemn öğrencinin elini açmasını istedi,nonidiom,0.5,2,2,0,"[2, 3]","['elini', 'açmasını']","['Öğretemn', 'öğrenci', 'el', 'açmak', 'istemek']","['Öğretemn', 'öğrencinin', 'elini', 'açmasını', 'istedi']"
el açmak,Öğretmen sınavda kopya çeken öğrencinin hemen ellerini açmasını istedi.,nonidiom,0.8,4,1,0,"[6, 7]","['ellerini', 'açmasını']","['öğretmen', 'sınav', 'kopya', 'çekmek', 'öğrenci', 'hemen', 'el', 'açmak', 'istemek', '.']","['Öğretmen', 'sınavda', 'kopya', 'çeken', 'öğrencinin', 'hemen', 'ellerini', 'açmasını', 'istedi', '.']"
el açmak,Öğretmeni ona elini açmasını söyledi,nonidiom,1.0,2,0,0,"[2, 3]","['elini', 'açmasını']","['öğretmen', 'on', 'el', 'açmak', 'söylemek']","['Öğretmeni', 'ona', 'elini', 'açmasını', 'söyledi']"
el açmak,Üşenmemiş el açması börek yapmış.,nonidiom,1.0,3,0,0,"[1, 2]","['el', 'açması']","['üşenmek', 'el', 'açmak', 'börek', 'yapmak', '.']","['Üşenmemiş', 'el', 'açması', 'börek', 'yapmış', '.']"
el açmak,İflas edince sağa sola el açmak zorunda kaldı,idiom,1.0,2,0,0,"[4, 5]","['el', 'açmak']","['iflâs', 'edinç', 'sağ', 'solmak', 'el', 'açmak', 'zor', 'kal']","['İflas', 'edince', 'sağa', 'sola', 'el', 'açmak', 'zorunda', 'kaldı']"
el açmak,İhtiyarlayıp da el açacağı hiç aklına gelmemişti,idiom,0.8,4,1,0,"[2, 3]","['el', 'açacağı']","['ihtiyarlamak', 'da', 'el', 'açmak', 'hiç', 'akıl', 'gelmek']","['İhtiyarlayıp', 'da', 'el', 'açacağı', 'hiç', 'aklına', 'gelmemişti']"
el açmak,İkinci el piyasasını açıyorum.,nonidiom,1.0,2,0,0,"[1, 3]","['el', 'açıyorum']","['ikinci', 'el', 'piyasa', 'açmak', '.']","['İkinci', 'el', 'piyasasını', 'açıyorum', '.']"
el açmak,İnsafsız kocasının bu konuyu yeniden açmaması için eliyle sus işareti yaptı.,nonidiom,0.8,4,1,0,"[7, 5]","['eliyle', 'açmaması']","['insaf', 'koca', 'bu', 'konu', 'yeniden', 'açmak', 'için', 'el', 'susmak', 'işaret', 'yapmak', '.']","['İnsafsız', 'kocasının', 'bu', 'konuyu', 'yeniden', 'açmaması', 'için', 'eliyle', 'sus', 'işareti', 'yaptı', '.']"
el açmak,İnsan bu devirde el açıp birinden bir şey istemeye korkuyor.,idiom,1.0,2,0,0,"[3, 4]","['el', 'açıp']","['insan', 'bu', 'devir', 'el', 'açmak', 'biri', 'bir', 'şey', 'istemek', 'korkmak', '.']","['İnsan', 'bu', 'devirde', 'el', 'açıp', 'birinden', 'bir', 'şey', 'istemeye', 'korkuyor', '.']"
el açmak,İnsanlara hakları verilseydi hiç zenginin merhametine el açmak zorunda kalırlar mıydı?,idiom,1.0,2,0,0,"[6, 7]","['el', 'açmak']","['insan', 'hak', 'vermek', 'hiç', 'zengin', 'merhamet', 'el', 'açmak', 'zor', 'kalmak', 'mı', '?']","['İnsanlara', 'hakları', 'verilseydi', 'hiç', 'zenginin', 'merhametine', 'el', 'açmak', 'zorunda', 'kalırlar', 'mıydı', '?']"
el açmak,"İtibarlı bir kimse için başkasına elini mecburen açmak, ölmekten daha zordur.",idiom,1.0,3,0,0,"[5, 7]","['elini', 'açmak']","['itibar', 'bir', 'kimse', 'için', 'başka', 'el', 'mecburen', 'açmak', ',', 'ölmek', 'daha', 'zor', '.']","['İtibarlı', 'bir', 'kimse', 'için', 'başkasına', 'elini', 'mecburen', 'açmak', ',', 'ölmekten', 'daha', 'zordur', '.']"
el açmak,İçinde el yazması bulunan bohçaları herkes gidince açmıştık.,nonidiom,0.6666666666666666,2,1,0,"[1, 7]","['el', 'açmıştık']","['iç', 'el', 'yazma', 'bulunmak', 'bohça', 'herkes', 'gitmek', 'açmak', '.']","['İçinde', 'el', 'yazması', 'bulunan', 'bohçaları', 'herkes', 'gidince', 'açmıştık', '.']"
el açmak,Şartlar zorlaştıkça elimi yavaş yavaş açıyordum bu insafsız tefecilere.,idiom,0.8,4,1,0,"[2, 5]","['elimi', 'açıyordum']","['şart', 'zor', 'el', 'yavaş', 'yavaş', 'açmak', 'bu', 'insaf', 'tefeci', '.']","['Şartlar', 'zorlaştıkça', 'elimi', 'yavaş', 'yavaş', 'açıyordum', 'bu', 'insafsız', 'tefecilere', '.']"
el açmak,Şimdiden para biriktireyim ki sonra kimseye el açmak zorunda kalmayayım.,idiom,0.8,4,1,0,"[6, 7]","['el', 'açmak']","['şimdiden', 'para', 'birikmek', 'ki', 'sonra', 'kimse', 'el', 'açmak', 'zor', 'kalmak', '.']","['Şimdiden', 'para', 'biriktireyim', 'ki', 'sonra', 'kimseye', 'el', 'açmak', 'zorunda', 'kalmayayım', '.']"
el koymak,1980 senesinde ordu yönetime el koydu.,idiom,1.0,4,0,0,"[4, 5]","['el', 'koydu']","['1980', 'sene', 'ordu', 'Yönet', 'el', 'koymak', '.']","['1980', 'senesinde', 'ordu', 'yönetime', 'el', 'koydu', '.']"
el koymak,"ABD'liler Fransa'nın, Fransızlar İtalya'nın maskelerine el koydu.",idiom,1.0,4,0,0,"[6, 7]","['el', 'koydu']","['ABD', 'Fransa', ',', 'Fran', 'İtalya', 'maske', 'el', 'koymak', '.']","[""ABD'liler"", ""Fransa'nın"", ',', 'Fransızlar', ""İtalya'nın"", 'maskelerine', 'el', 'koydu', '.']"
el koymak,Adam omzuna elini koyduğunda kadının rahatsızlığı yüzünden okunuyordu.,nonidiom,1.0,3,0,0,"[2, 3]","['elini', 'koyduğunda']","['ada', 'omuz', 'el', 'koymak', 'kadın', 'rahat', 'yüzünden', 'okumak', '.']","['Adam', 'omzuna', 'elini', 'koyduğunda', 'kadının', 'rahatsızlığı', 'yüzünden', 'okunuyordu', '.']"
el koymak,Ara sıra kardeşimin bilgisayarına el koyuyorum.,idiom,1.0,4,0,0,"[4, 5]","['el', 'koyuyorum']","['ara', 'sıra', 'kardeş', 'bilgisayar', 'el', 'koymak', '.']","['Ara', 'sıra', 'kardeşimin', 'bilgisayarına', 'el', 'koyuyorum', '.']"
el koymak,Belediye olarak sürecin ilk gününden itibaren esnaflarımızın yanında olduk ve elimizi taşın altına koyduk.,nonidiom,0.75,3,1,0,"[10, 13]","['elimizi', 'koyduk']","['belediye', 'olmak', 'süre', 'ilk', 'günü', 'itibaren', 'esnaf', 'yanında', 'olmak', 've', 'el', 'taşımak', 'altı', 'koymak', '.']","['Belediye', 'olarak', 'sürecin', 'ilk', 'gününden', 'itibaren', 'esnaflarımızın', 'yanında', 'olduk', 've', 'elimizi', 'taşın', 'altına', 'koyduk', '.']"
el koymak,Derste telefonu çalanların telefonlarına el mi koyacağız?,idiom,1.0,4,0,0,"[4, 6]","['el', 'koyacağız']","['ders', 'telefon', 'çalmak', 'telefon', 'el', 'Mi', 'koymak', '?']","['Derste', 'telefonu', 'çalanların', 'telefonlarına', 'el', 'mi', 'koyacağız', '?']"
el koymak,"El koyacağım her şeylerine, günlerimi görecekler.",idiom,1.0,4,0,0,"[0, 1]","['El', 'koyacağım']","['el', 'koymak', 'her', 'şey', ',', 'gün', 'görmek', '.']","['El', 'koyacağım', 'her', 'şeylerine', ',', 'günlerimi', 'görecekler', '.']"
el koymak,El koyduğun altınlar nerede peki?,idiom,1.0,4,0,0,"[0, 1]","['El', 'koyduğun']","['el', 'koymak', 'altı', 'nere', 'peki', '?']","['El', 'koyduğun', 'altınlar', 'nerede', 'peki', '?']"
el koymak,El koymadığın hangi malım kaldı ki?,idiom,1.0,4,0,0,"[0, 1]","['El', 'koymadığın']","['el', 'koymak', 'hangi', 'mal', 'kalmak', 'ki', '?']","['El', 'koymadığın', 'hangi', 'malım', 'kaldı', 'ki', '?']"
el koymak,El koyulan pazarcı tezgahları üst üste yığılmıştı.,idiom,1.0,4,0,0,"[0, 1]","['El', 'koyulan']","['el', 'koymak', 'pazar', 'tezgâh', 'üst', 'üste', 'yığmak', '.']","['El', 'koyulan', 'pazarcı', 'tezgahları', 'üst', 'üste', 'yığılmıştı', '.']"
el koymak,Elimi koyduğum yer boşluğa denk geldiği için dengemi kaybederek düştüm,nonidiom,1.0,4,0,0,"[0, 1]","['Elimi', 'koyduğum']","['el', 'koymak', 'yer', 'boşluk', 'denk', 'gelmek', 'iç', 'denge', 'kaybetmek', 'düşmek']","['Elimi', 'koyduğum', 'yer', 'boşluğa', 'denk', 'geldiği', 'için', 'dengemi', 'kaybederek', 'düştüm']"
el koymak,Elini elimin üstüne koyunca çok heyecanlandım,nonidiom,1.0,4,0,0,"[1, 3]","['elimin', 'koyunca']","['el', 'el', 'üst', 'koymak', 'çok', 'heyecan']","['Elini', 'elimin', 'üstüne', 'koyunca', 'çok', 'heyecanlandım']"
el koymak,Elini elimin üzerine koy.,nonidiom,1.0,3,0,0,"[1, 3]","['elimin', 'koy']","['el', 'el', 'Üzer', 'koymak', '.']","['Elini', 'elimin', 'üzerine', 'koy', '.']"
el koymak,"Elini koyduğu demirin civataları gevşekmiş, o yüzden düşmüş.",nonidiom,1.0,3,0,0,"[0, 1]","['Elini', 'koyduğu']","['el', 'koymak', 'demir', 'civataları', 'gevşek', ',', 'o', 'yüzde', 'düşmek', '.']","['Elini', 'koyduğu', 'demirin', 'civataları', 'gevşekmiş', ',', 'o', 'yüzden', 'düşmüş', '.']"
el koymak,Elini koyduğu masanın bir anda ayağı kırılınca her taraf savaş alanına döndü.,nonidiom,1.0,4,0,0,"[0, 1]","['Elini', 'koyduğu']","['el', 'koymak', 'masa', 'bir', 'ant', 'ayak', 'kırmak', 'her', 'taraf', 'savaş', 'almak', 'dönmek', '.']","['Elini', 'koyduğu', 'masanın', 'bir', 'anda', 'ayağı', 'kırılınca', 'her', 'taraf', 'savaş', 'alanına', 'döndü', '.']"
el koymak,Elini koyduğu masanın boyalı olduğunu anlayınca hızla geri çekti.,nonidiom,1.0,4,0,0,"[0, 1]","['Elini', 'koyduğu']","['el', 'koymak', 'masa', 'boya', 'olmak', 'anlamak', 'hızla', 'geri', 'çekmek', '.']","['Elini', 'koyduğu', 'masanın', 'boyalı', 'olduğunu', 'anlayınca', 'hızla', 'geri', 'çekti', '.']"
el koymak,Elini koyduğu taş bir anda taş duvarın içine girdi ve büyük bir gürültü koptu.,nonidiom,1.0,4,0,0,"[0, 1]","['Elini', 'koyduğu']","['el', 'koymak', 'taş', 'bir', 'ant', 'taş', 'duvar', 'iç', 'girmek', 've', 'büyük', 'bir', 'gürültü', 'kopmak', '.']","['Elini', 'koyduğu', 'taş', 'bir', 'anda', 'taş', 'duvarın', 'içine', 'girdi', 've', 'büyük', 'bir', 'gürültü', 'koptu', '.']"
el koymak,"Elini koyduğun yerde dikenler var, dikkat et!",nonidiom,1.0,4,0,0,"[0, 1]","['Elini', 'koyduğun']","['el', 'koymak', 'yer', 'diken', 'var', ',', 'dikkat', 'etmek', '!']","['Elini', 'koyduğun', 'yerde', 'dikenler', 'var', ',', 'dikkat', 'et', '!']"
el koymak,Elini koyma öyle heryere!,nonidiom,1.0,4,0,0,"[0, 1]","['Elini', 'koyma']","['el', 'koymak', 'öyle', 'heryer', '!']","['Elini', 'koyma', 'öyle', 'heryere', '!']"
el koymak,"Elini omzuma koyarak, beni teselli etti",nonidiom,1.0,4,0,0,"[0, 2]","['Elini', 'koyarak']","['el', 'omuz', 'koymak', ',', 'ben', 'te', 'etmek']","['Elini', 'omzuma', 'koyarak', ',', 'beni', 'teselli', 'etti']"
el koymak,"Elini taşa koyduktan biraz sonra, bu işaretli taşın sağ tarafında, duvardaki taşlar önce geriye sonra sağa doğru çekildi.",nonidiom,1.0,4,0,0,"[0, 2]","['Elini', 'koyduktan']","['el', 'taş', 'koymak', 'biraz', 'sonra', ',', 'bu', 'işaret', 'taşımak', 'sağ', 'taraf', ',', 'duvar', 'taş', 'ön', 'geri', 'sonra', 'sağ', 'doğru', 'çekmek', '.']","['Elini', 'taşa', 'koyduktan', 'biraz', 'sonra', ',', 'bu', 'işaretli', 'taşın', 'sağ', 'tarafında', ',', 'duvardaki', 'taşlar', 'önce', 'geriye', 'sonra', 'sağa', 'doğru', 'çekildi', '.']"
