idiom,submission,category,rating,likes,dislikes,reports,idiom_indices,idiom_words,lemmas,words
Avere il mestolo in mano,"Non dico che un bravo cuoco abbia sempre il mestolo in mano, ma non può mai mancare nella sua cucina!",nonidiom,1.0,2,0,0,"[6, 8, 9, 10, 11]","['abbia', 'il', 'mestolo', 'in', 'mano']","['non', 'dire', 'che', 'un', 'bravo', 'cuoco', 'avere', 'sempre', 'il', 'mestolo', 'in', 'mano', ',', 'ma', 'non', 'potere', 'mai', 'mancare', 'nella', 'suo', 'cucina', '!']","['Non', 'dico', 'che', 'un', 'bravo', 'cuoco', 'abbia', 'sempre', 'il', 'mestolo', 'in', 'mano', ',', 'ma', 'non', 'può', 'mai', 'mancare', 'nella', 'sua', 'cucina', '!']"
Avere il mestolo in mano,"Non hai il mestolo in mano, sei solo convinta di comandare",idiom,1.0,2,0,0,"[1, 2, 3, 4, 5]","['hai', 'il', 'mestolo', 'in', 'mano']","['non', 'avere', 'il', 'mestolo', 'in', 'mano', ',', 'essere', 'solo', 'convincere', 'di', 'comandare']","['Non', 'hai', 'il', 'mestolo', 'in', 'mano', ',', 'sei', 'solo', 'convinta', 'di', 'comandare']"
Avere il mestolo in mano,"Non hai mai detto che io non debba avere il mestolo in mano, ma non mi lasci mai cucinare",nonidiom,0.5,1,1,0,"[8, 9, 10, 11, 12]","['avere', 'il', 'mestolo', 'in', 'mano']","['non', 'avere', 'mai', 'detto', 'che', 'io', 'non', 'dovere', 'avere', 'il', 'mestolo', 'in', 'mano', ',', 'ma', 'non', 'mi', 'lasciare', 'mai', 'cucinare']","['Non', 'hai', 'mai', 'detto', 'che', 'io', 'non', 'debba', 'avere', 'il', 'mestolo', 'in', 'mano', ',', 'ma', 'non', 'mi', 'lasci', 'mai', 'cucinare']"
Avere il mestolo in mano,Non ho il mestolo in mano ma la cucchiaia,nonidiom,0.5,1,1,0,"[1, 2, 3, 4, 5]","['ho', 'il', 'mestolo', 'in', 'mano']","['non', 'avere', 'il', 'mestolo', 'in', 'mano', 'ma', 'la', 'cucchiaia']","['Non', 'ho', 'il', 'mestolo', 'in', 'mano', 'ma', 'la', 'cucchiaia']"
Avere il mestolo in mano,"Non ho mai detto che tu non debba avere il mestolo in mano, ma lascia cucinare anche me",nonidiom,0.5,1,1,0,"[8, 9, 10, 11, 12]","['avere', 'il', 'mestolo', 'in', 'mano']","['non', 'avere', 'mai', 'dire', 'che', 'tu', 'non', 'dovere', 'avere', 'il', 'mestolo', 'in', 'mano', ',', 'ma', 'lasciare', 'cucinare', 'anche', 'me']","['Non', 'ho', 'mai', 'detto', 'che', 'tu', 'non', 'debba', 'avere', 'il', 'mestolo', 'in', 'mano', ',', 'ma', 'lascia', 'cucinare', 'anche', 'me']"
Avere il mestolo in mano,Non lascerò che una persona meschina come te abbia il mestolo in mano,idiom,1.0,2,0,0,"[8, 9, 10, 11, 12]","['abbia', 'il', 'mestolo', 'in', 'mano']","['non', 'lasciare', 'che', 'una', 'persona', 'meschino', 'come', 'te', 'avere', 'il', 'mestolo', 'in', 'mano']","['Non', 'lascerò', 'che', 'una', 'persona', 'meschina', 'come', 'te', 'abbia', 'il', 'mestolo', 'in', 'mano']"
Avere il mestolo in mano,Non mi piace avere sempre il mestolo in mano ma a volte è necessario,idiom,1.0,2,0,0,"[3, 5, 6, 7, 8]","['avere', 'il', 'mestolo', 'in', 'mano']","['non', 'mi', 'piacere', 'avere', 'sempre', 'il', 'mestolo', 'in', 'mano', 'ma', 'a', 'volta', 'essere', 'necessario']","['Non', 'mi', 'piace', 'avere', 'sempre', 'il', 'mestolo', 'in', 'mano', 'ma', 'a', 'volte', 'è', 'necessario']"
Avere il mestolo in mano,Non mi piace il design del mestolo che hai in mano,nonidiom,0.5,1,1,0,"[8, 3, 6, 9, 10]","['hai', 'il', 'mestolo', 'in', 'mano']","['non', 'mi', 'piacere', 'il', 'design', 'del', 'mestolo', 'che', 'avere', 'in', 'mano']","['Non', 'mi', 'piace', 'il', 'design', 'del', 'mestolo', 'che', 'hai', 'in', 'mano']"
Avere il mestolo in mano,"Non mi piace il mestolo che hai in mano, ma l'importante è che sia resistente",nonidiom,0.5,1,1,0,"[6, 3, 4, 7, 8]","['hai', 'il', 'mestolo', 'in', 'mano']","['non', 'mi', 'piacere', 'il', 'mestolo', 'che', 'avere', 'in', 'mano', ',', 'ma', ""l'"", 'importante', 'essere', 'che', 'essere', 'resistente']","['Non', 'mi', 'piace', 'il', 'mestolo', 'che', 'hai', 'in', 'mano', ',', 'ma', ""l'"", 'importante', 'è', 'che', 'sia', 'resistente']"
Avere il mestolo in mano,Non possiamo essere in due ad avere il mestolo in mano,idiom,1.0,3,0,0,"[6, 7, 8, 9, 10]","['avere', 'il', 'mestolo', 'in', 'mano']","['non', 'potere', 'essere', 'in', 'due', 'ad', 'avere', 'il', 'mestolo', 'in', 'mano']","['Non', 'possiamo', 'essere', 'in', 'due', 'ad', 'avere', 'il', 'mestolo', 'in', 'mano']"
Avere il mestolo in mano,"Non posso passarti il libro, ho le mani occupate, ho il mestolo in mano",nonidiom,1.0,2,0,0,"[11, 12, 13, 14, 15]","['ho', 'il', 'mestolo', 'in', 'mano']","['non', 'potere', 'passare', 'il', 'libro', ',', 'avere', 'la', 'mano', 'occupare', ',', 'avere', 'il', 'mestolo', 'in', 'mano']","['Non', 'posso', 'passarti', 'il', 'libro', ',', 'ho', 'le', 'mani', 'occupate', ',', 'ho', 'il', 'mestolo', 'in', 'mano']"
Avere il mestolo in mano,Non puoi avere il mestolo in mano se non sai nemmeno cucinare,nonidiom,1.0,2,0,0,"[2, 3, 4, 5, 6]","['avere', 'il', 'mestolo', 'in', 'mano']","['non', 'potere', 'avere', 'il', 'mestolo', 'in', 'mano', 'se', 'non', 'sapere', 'nemmeno', 'cucinare']","['Non', 'puoi', 'avere', 'il', 'mestolo', 'in', 'mano', 'se', 'non', 'sai', 'nemmeno', 'cucinare']"
Avere il mestolo in mano,"Non puoi avere il mestolo in mano, l'ultima volta ti sei scottata",nonidiom,0.5,1,1,0,"[2, 3, 4, 5, 6]","['avere', 'il', 'mestolo', 'in', 'mano']","['non', 'potere', 'avere', 'il', 'mestolo', 'in', 'mano', ',', ""l'"", 'ultimo', 'volta', 'ti', 'essere', 'scottare']","['Non', 'puoi', 'avere', 'il', 'mestolo', 'in', 'mano', ',', ""l'"", 'ultima', 'volta', 'ti', 'sei', 'scottata']"
Avere il mestolo in mano,Non puoi cucinare senza avere il mestolo in mano,nonidiom,0.0,0,2,0,"[4, 5, 6, 7, 8]","['avere', 'il', 'mestolo', 'in', 'mano']","['non', 'potere', 'cucinare', 'senza', 'avere', 'il', 'mestolo', 'in', 'mano']","['Non', 'puoi', 'cucinare', 'senza', 'avere', 'il', 'mestolo', 'in', 'mano']"
Avere il mestolo in mano,Non sapeva che il mestolo che aveva in mano aveva un valore inestimabile,nonidiom,0.5,1,1,0,"[6, 3, 4, 7, 8]","['aveva', 'il', 'mestolo', 'in', 'mano']","['non', 'sapere', 'che', 'il', 'mestolo', 'che', 'avere', 'in', 'mano', 'avere', 'un', 'valore', 'inestimabile']","['Non', 'sapeva', 'che', 'il', 'mestolo', 'che', 'aveva', 'in', 'mano', 'aveva', 'un', 'valore', 'inestimabile']"
Avere il mestolo in mano,Non sapeva che il mestolo che aveva in mano era un antico reperto,nonidiom,0.5,1,1,0,"[6, 3, 4, 7, 8]","['aveva', 'il', 'mestolo', 'in', 'mano']","['non', 'sapere', 'che', 'il', 'mestolo', 'che', 'avere', 'in', 'mano', 'essere', 'un', 'antico', 'reperto']","['Non', 'sapeva', 'che', 'il', 'mestolo', 'che', 'aveva', 'in', 'mano', 'era', 'un', 'antico', 'reperto']"
Avere il mestolo in mano,Non sarai mai in grado di avere il mestolo in mano,idiom,0.6666666666666666,2,1,0,"[6, 7, 8, 9, 10]","['avere', 'il', 'mestolo', 'in', 'mano']","['non', 'essere', 'mai', 'in', 'grado', 'di', 'avere', 'il', 'mestolo', 'in', 'mano']","['Non', 'sarai', 'mai', 'in', 'grado', 'di', 'avere', 'il', 'mestolo', 'in', 'mano']"
Avere il mestolo in mano,Non sei in grado di avere il mestolo in mano,idiom,1.0,3,0,0,"[5, 6, 7, 8, 9]","['avere', 'il', 'mestolo', 'in', 'mano']","['non', 'essere', 'in', 'grado', 'di', 'avere', 'il', 'mestolo', 'in', 'mano']","['Non', 'sei', 'in', 'grado', 'di', 'avere', 'il', 'mestolo', 'in', 'mano']"
Avere il mestolo in mano,Non sfilarmi il mestolo che ho in mano!,nonidiom,1.0,2,0,0,"[5, 2, 3, 6, 7]","['ho', 'il', 'mestolo', 'in', 'mano']","['non', 'sfilare', 'il', 'mestolo', 'che', 'avere', 'in', 'mano', '!']","['Non', 'sfilarmi', 'il', 'mestolo', 'che', 'ho', 'in', 'mano', '!']"
Avere il mestolo in mano,"Non sfilarmi più il mestolo quando lo ho in mano, potremmo farci male",nonidiom,0.5,1,1,0,"[7, 3, 4, 8, 9]","['ho', 'il', 'mestolo', 'in', 'mano']","['non', 'sfilare', 'più', 'il', 'mestolo', 'quando', 'lo', 'avere', 'in', 'mano', ',', 'potere', 'fare', 'male']","['Non', 'sfilarmi', 'più', 'il', 'mestolo', 'quando', 'lo', 'ho', 'in', 'mano', ',', 'potremmo', 'farci', 'male']"
Avere il mestolo in mano,"Non so se avere il mestolo in mano sia una buona cosa, nel caso di Gianfranca.",idiom,1.0,2,0,0,"[3, 4, 5, 6, 7]","['avere', 'il', 'mestolo', 'in', 'mano']","['non', 'sapere', 'se', 'avere', 'il', 'mestolo', 'in', 'mano', 'essere', 'una', 'buono', 'cosa', ',', 'nel', 'caso', 'di', 'Gianfranca', '.']","['Non', 'so', 'se', 'avere', 'il', 'mestolo', 'in', 'mano', 'sia', 'una', 'buona', 'cosa', ',', 'nel', 'caso', 'di', 'Gianfranca', '.']"
Avere il mestolo in mano,Non sopporto proprio coloro che hanno il mestolo in mano.,idiom,1.0,2,0,0,"[5, 6, 7, 8, 9]","['hanno', 'il', 'mestolo', 'in', 'mano']","['non', 'sopportare', 'proprio', 'coloro', 'che', 'avere', 'il', 'mestolo', 'in', 'mano', '.']","['Non', 'sopporto', 'proprio', 'coloro', 'che', 'hanno', 'il', 'mestolo', 'in', 'mano', '.']"
Avere il mestolo in mano,"Non voglio che lui abbia il mestolo in mano, devo decidere io",idiom,0.6666666666666666,2,1,0,"[4, 5, 6, 7, 8]","['abbia', 'il', 'mestolo', 'in', 'mano']","['non', 'volere', 'che', 'lui', 'avere', 'il', 'mestolo', 'in', 'mano', ',', 'dovere', 'decidere', 'io']","['Non', 'voglio', 'che', 'lui', 'abbia', 'il', 'mestolo', 'in', 'mano', ',', 'devo', 'decidere', 'io']"
Avere il mestolo in mano,Non vuoi mai avere il mestolo in mano e poi ti lamento di non saper cucinare,nonidiom,0.0,0,2,0,"[3, 4, 5, 6, 7]","['avere', 'il', 'mestolo', 'in', 'mano']","['non', 'volere', 'mai', 'avere', 'il', 'mestolo', 'in', 'mano', 'e', 'poi', 'ti', 'lamento', 'di', 'non', 'sapere', 'cucinare']","['Non', 'vuoi', 'mai', 'avere', 'il', 'mestolo', 'in', 'mano', 'e', 'poi', 'ti', 'lamento', 'di', 'non', 'saper', 'cucinare']"
Avere il mestolo in mano,Non è che avere il mestolo in mano farà affermare le tue idee eh!,idiom,0.5,1,1,0,"[3, 4, 5, 6, 7]","['avere', 'il', 'mestolo', 'in', 'mano']","['non', 'essere', 'che', 'avere', 'il', 'mestolo', 'in', 'mano', 'fare', 'affermare', 'la', 'tuo', 'idea', 'eh', '!']","['Non', 'è', 'che', 'avere', 'il', 'mestolo', 'in', 'mano', 'farà', 'affermare', 'le', 'tue', 'idee', 'eh', '!']"
Avere il mestolo in mano,"Non è possibile, hai sempre il mestolo in mano quando sei in cucina!",nonidiom,0.5,1,1,0,"[4, 6, 7, 8, 9]","['hai', 'il', 'mestolo', 'in', 'mano']","['non', 'essere', 'possibile', ',', 'avere', 'sempre', 'il', 'mestolo', 'in', 'mano', 'quando', 'essere', 'in', 'cucina', '!']","['Non', 'è', 'possibile', ',', 'hai', 'sempre', 'il', 'mestolo', 'in', 'mano', 'quando', 'sei', 'in', 'cucina', '!']"
Avere il mestolo in mano,"Nonna credeva di avere il mestolo in mano, invece era il forchettone!",nonidiom,0.5,1,1,0,"[3, 4, 5, 6, 7]","['avere', 'il', 'mestolo', 'in', 'mano']","['nonna', 'credere', 'di', 'avere', 'il', 'mestolo', 'in', 'mano', ',', 'invece', 'essere', 'il', 'forchettone', '!']","['Nonna', 'credeva', 'di', 'avere', 'il', 'mestolo', 'in', 'mano', ',', 'invece', 'era', 'il', 'forchettone', '!']"
Avere il mestolo in mano,"Nonna gira la pasta, ha preso il mestolo in mano poco fa",nonidiom,0.5,1,1,0,"[5, 7, 8, 9, 10]","['ha', 'il', 'mestolo', 'in', 'mano']","['nonna', 'girare', 'la', 'pasta', ',', 'avere', 'prendere', 'il', 'mestolo', 'in', 'mano', 'poco', 'fare']","['Nonna', 'gira', 'la', 'pasta', ',', 'ha', 'preso', 'il', 'mestolo', 'in', 'mano', 'poco', 'fa']"
Avere il mestolo in mano,"Nonna mi inseguiva, aveva il mestolo in mano",nonidiom,0.0,0,2,0,"[4, 5, 6, 7, 8]","['aveva', 'il', 'mestolo', 'in', 'mano']","['nonna', 'mi', 'inseguire', ',', 'avere', 'il', 'mestolo', 'in', 'mano']","['Nonna', 'mi', 'inseguiva', ',', 'aveva', 'il', 'mestolo', 'in', 'mano']"
Avere il mestolo in mano,"Oggi le donne sono così prese dal lavoro e non hanno più molto tempo per avere il mestolo in mano, dedicarsi alla cucina insomma",nonidiom,0.3333333333333333,1,2,0,"[15, 16, 17, 18, 19]","['avere', 'il', 'mestolo', 'in', 'mano']","['oggi', 'la', 'donna', 'essere', 'così', 'prendere', 'dal', 'lavoro', 'e', 'non', 'avere', 'più', 'molto', 'tempo', 'per', 'avere', 'il', 'mestolo', 'in', 'mano', ',', 'dedicare', 'alla', 'cucina', 'insomma']","['Oggi', 'le', 'donne', 'sono', 'così', 'prese', 'dal', 'lavoro', 'e', 'non', 'hanno', 'più', 'molto', 'tempo', 'per', 'avere', 'il', 'mestolo', 'in', 'mano', ',', 'dedicarsi', 'alla', 'cucina', 'insomma']"
Avere il mestolo in mano,Ognuno qui pensa di avere il mestolo in mano,idiom,0.3333333333333333,1,2,0,"[4, 5, 6, 7, 8]","['avere', 'il', 'mestolo', 'in', 'mano']","['ognuno', 'qui', 'pensare', 'di', 'avere', 'il', 'mestolo', 'in', 'mano']","['Ognuno', 'qui', 'pensa', 'di', 'avere', 'il', 'mestolo', 'in', 'mano']"
Avere il mestolo in mano,Ognuno vorrebbe avere il mestolo in mano,idiom,0.5,1,1,0,"[2, 3, 4, 5, 6]","['avere', 'il', 'mestolo', 'in', 'mano']","['ognuno', 'volere', 'avere', 'il', 'mestolo', 'in', 'mano']","['Ognuno', 'vorrebbe', 'avere', 'il', 'mestolo', 'in', 'mano']"
Avere il mestolo in mano,"Oh, hai proprio il mestolo in mano in questo team!",idiom,0.5,1,1,0,"[2, 4, 5, 6, 7]","['hai', 'il', 'mestolo', 'in', 'mano']","['oh', ',', 'avere', 'proprio', 'il', 'mestolo', 'in', 'mano', 'in', 'questo', 'team', '!']","['Oh', ',', 'hai', 'proprio', 'il', 'mestolo', 'in', 'mano', 'in', 'questo', 'team', '!']"
Avere il mestolo in mano,Ora che ti ho scoperto a tradire la tua ragazza ho davvero il mestolo in mano!,idiom,0.0,0,1,0,"[10, 12, 13, 14, 15]","['ho', 'il', 'mestolo', 'in', 'mano']","['ora', 'che', 'ti', 'avere', 'scoprire', 'a', 'tradire', 'la', 'tuo', 'ragazza', 'avere', 'davvero', 'il', 'mestolo', 'in', 'mano', '!']","['Ora', 'che', 'ti', 'ho', 'scoperto', 'a', 'tradire', 'la', 'tua', 'ragazza', 'ho', 'davvero', 'il', 'mestolo', 'in', 'mano', '!']"
Avere il mestolo in mano,Ora tocca a me avere il mestolo in mano della situazione!,idiom,0.5,1,1,0,"[4, 5, 6, 7, 8]","['avere', 'il', 'mestolo', 'in', 'mano']","['ora', 'toccare', 'a', 'me', 'avere', 'il', 'mestolo', 'in', 'mano', 'della', 'situazione', '!']","['Ora', 'tocca', 'a', 'me', 'avere', 'il', 'mestolo', 'in', 'mano', 'della', 'situazione', '!']"
Avere il mestolo in mano,"Papà credeva di avere il mestolo in mano, invece era il forchettone!",nonidiom,0.5,1,1,0,"[3, 4, 5, 6, 7]","['avere', 'il', 'mestolo', 'in', 'mano']","['papà', 'credere', 'di', 'avere', 'il', 'mestolo', 'in', 'mano', ',', 'invece', 'essere', 'il', 'forchettone', '!']","['Papà', 'credeva', 'di', 'avere', 'il', 'mestolo', 'in', 'mano', ',', 'invece', 'era', 'il', 'forchettone', '!']"
Avere il mestolo in mano,Papà ha il mestolo in mano in questa casa,idiom,1.0,3,0,0,"[1, 2, 3, 4, 5]","['ha', 'il', 'mestolo', 'in', 'mano']","['papà', 'avere', 'il', 'mestolo', 'in', 'mano', 'in', 'questo', 'casa']","['Papà', 'ha', 'il', 'mestolo', 'in', 'mano', 'in', 'questa', 'casa']"
Avere il mestolo in mano,"Papà, mentre aveva il mestolo in mano, assaggiava il sugo con il cucchiaio",nonidiom,1.0,2,0,0,"[3, 4, 5, 6, 7]","['aveva', 'il', 'mestolo', 'in', 'mano']","['papà', ',', 'mentre', 'avere', 'il', 'mestolo', 'in', 'mano', ',', 'assaggiare', 'il', 'sugo', 'con', 'il', 'cucchiaio']","['Papà', ',', 'mentre', 'aveva', 'il', 'mestolo', 'in', 'mano', ',', 'assaggiava', 'il', 'sugo', 'con', 'il', 'cucchiaio']"
Avere il mestolo in mano,"Passami il mestolo che hai in mano, così preparo le porzioni",nonidiom,1.0,2,0,0,"[4, 1, 2, 5, 6]","['hai', 'il', 'mestolo', 'in', 'mano']","['Passami', 'il', 'mestolo', 'che', 'avere', 'in', 'mano', ',', 'così', 'preparare', 'la', 'porzione']","['Passami', 'il', 'mestolo', 'che', 'hai', 'in', 'mano', ',', 'così', 'preparo', 'le', 'porzioni']"
Avere il mestolo in mano,"Passami il mestolo che hai in mano, lo lavo",nonidiom,1.0,2,0,0,"[4, 1, 2, 5, 6]","['hai', 'il', 'mestolo', 'in', 'mano']","['Passami', 'il', 'mestolo', 'che', 'avere', 'in', 'mano', ',', 'lo', 'lavare']","['Passami', 'il', 'mestolo', 'che', 'hai', 'in', 'mano', ',', 'lo', 'lavo']"
Avere il mestolo in mano,"Passami il mestolo che hai in mano, mi serve per il brodo",nonidiom,1.0,2,0,0,"[4, 1, 2, 5, 6]","['hai', 'il', 'mestolo', 'in', 'mano']","['Passami', 'il', 'mestolo', 'che', 'avere', 'in', 'mano', ',', 'mi', 'servire', 'per', 'il', 'brodo']","['Passami', 'il', 'mestolo', 'che', 'hai', 'in', 'mano', ',', 'mi', 'serve', 'per', 'il', 'brodo']"
Avere il mestolo in mano,"Passami il mestolo che hai in mano, mi serve per il risotto",nonidiom,1.0,2,0,0,"[4, 1, 2, 5, 6]","['hai', 'il', 'mestolo', 'in', 'mano']","['Passami', 'il', 'mestolo', 'che', 'avere', 'in', 'mano', ',', 'mi', 'servire', 'per', 'il', 'risotto']","['Passami', 'il', 'mestolo', 'che', 'hai', 'in', 'mano', ',', 'mi', 'serve', 'per', 'il', 'risotto']"
Avere il mestolo in mano,Per avere il mestolo in mano sarebbe ragionevole guadagnare la nostra fiducia,idiom,1.0,2,0,0,"[1, 2, 3, 4, 5]","['avere', 'il', 'mestolo', 'in', 'mano']","['per', 'avere', 'il', 'mestolo', 'in', 'mano', 'essere', 'ragionevole', 'guadagnare', 'la', 'nostro', 'fiducia']","['Per', 'avere', 'il', 'mestolo', 'in', 'mano', 'sarebbe', 'ragionevole', 'guadagnare', 'la', 'nostra', 'fiducia']"
Avere il mestolo in mano,Per avere il mestolo in mano significa che hai cucinato qualcosa,nonidiom,0.5,1,1,0,"[1, 2, 3, 4, 5]","['avere', 'il', 'mestolo', 'in', 'mano']","['per', 'avere', 'il', 'mestolo', 'in', 'mano', 'significare', 'che', 'avere', 'cucinare', 'qualcosa']","['Per', 'avere', 'il', 'mestolo', 'in', 'mano', 'significa', 'che', 'hai', 'cucinato', 'qualcosa']"
Avere il mestolo in mano,Per difendersi dai ladri utilizzò il mestolo che aveva in mano,nonidiom,1.0,2,0,0,"[8, 5, 6, 9, 10]","['aveva', 'il', 'mestolo', 'in', 'mano']","['per', 'difendere', 'dal', 'ladro', 'utilizzare', 'il', 'mestolo', 'che', 'avere', 'in', 'mano']","['Per', 'difendersi', 'dai', 'ladri', 'utilizzò', 'il', 'mestolo', 'che', 'aveva', 'in', 'mano']"
Avere il mestolo in mano,Per farsi rispettare bisogna avere il mestolo in mano.,idiom,1.0,3,0,0,"[4, 5, 6, 7, 8]","['avere', 'il', 'mestolo', 'in', 'mano']","['per', 'fare', 'rispettare', 'bisognare', 'avere', 'il', 'mestolo', 'in', 'mano', '.']","['Per', 'farsi', 'rispettare', 'bisogna', 'avere', 'il', 'mestolo', 'in', 'mano', '.']"
Avere il mestolo in mano,"Per imparare a fare un risotto con i fiocchi, innanzitutto devi avere il mestolo in mano",nonidiom,0.5,1,1,0,"[12, 13, 14, 15, 16]","['avere', 'il', 'mestolo', 'in', 'mano']","['per', 'imparare', 'a', 'fare', 'un', 'risotto', 'con', 'il', 'fiocco', ',', 'innanzitutto', 'deviare', 'avere', 'il', 'mestolo', 'in', 'mano']","['Per', 'imparare', 'a', 'fare', 'un', 'risotto', 'con', 'i', 'fiocchi', ',', 'innanzitutto', 'devi', 'avere', 'il', 'mestolo', 'in', 'mano']"
Avere il mestolo in mano,Per impastare bene devi avere il mestolo in mano.,nonidiom,0.5,2,2,0,"[4, 5, 6, 7, 8]","['avere', 'il', 'mestolo', 'in', 'mano']","['per', 'impastare', 'bene', 'deviare', 'avere', 'il', 'mestolo', 'in', 'mano', '.']","['Per', 'impastare', 'bene', 'devi', 'avere', 'il', 'mestolo', 'in', 'mano', '.']"
Avere il mestolo in mano,"Per mescolare bene l'impasto, devi avere il mestolo in mano.",nonidiom,0.5,1,1,0,"[7, 8, 9, 10, 11]","['avere', 'il', 'mestolo', 'in', 'mano']","['per', 'mescolare', 'bene', ""l'"", 'impasto', ',', 'deviare', 'avere', 'il', 'mestolo', 'in', 'mano', '.']","['Per', 'mescolare', 'bene', ""l'"", 'impasto', ',', 'devi', 'avere', 'il', 'mestolo', 'in', 'mano', '.']"
Avere il mestolo in mano,Perché dovresti avere il mestolo in mano se il fuoco è spento?,nonidiom,0.5,1,1,0,"[2, 3, 4, 5, 6]","['avere', 'il', 'mestolo', 'in', 'mano']","['perché', 'dovere', 'avere', 'il', 'mestolo', 'in', 'mano', 'se', 'il', 'fuoco', 'essere', 'spento', '?']","['Perché', 'dovresti', 'avere', 'il', 'mestolo', 'in', 'mano', 'se', 'il', 'fuoco', 'è', 'spento', '?']"
Avere il mestolo in mano,Perché hai il mestolo in mano se sei a dieta?,nonidiom,0.5,1,1,0,"[1, 2, 3, 4, 5]","['hai', 'il', 'mestolo', 'in', 'mano']","['perché', 'avere', 'il', 'mestolo', 'in', 'mano', 'se', 'essere', 'a', 'dieta', '?']","['Perché', 'hai', 'il', 'mestolo', 'in', 'mano', 'se', 'sei', 'a', 'dieta', '?']"
Avere il mestolo in mano,Pino ha il mestolo in mano per girare il minestrone,nonidiom,1.0,2,0,0,"[1, 2, 3, 4, 5]","['ha', 'il', 'mestolo', 'in', 'mano']","['Pino', 'avere', 'il', 'mestolo', 'in', 'mano', 'per', 'girare', 'il', 'minestrone']","['Pino', 'ha', 'il', 'mestolo', 'in', 'mano', 'per', 'girare', 'il', 'minestrone']"
Avere il mestolo in mano,Poggia il mestolo che hai in mano sul davanzale,nonidiom,0.5,1,1,0,"[4, 1, 2, 5, 6]","['hai', 'il', 'mestolo', 'in', 'mano']","['poggiare', 'il', 'mestolo', 'che', 'avere', 'in', 'mano', 'sul', 'davanzale']","['Poggia', 'il', 'mestolo', 'che', 'hai', 'in', 'mano', 'sul', 'davanzale']"
Avere il mestolo in mano,"Posa il mestolo che hai in mano e prendi il pennello, se il tuo sogno è dipingere",nonidiom,0.5,1,1,0,"[4, 1, 2, 5, 6]","['hai', 'il', 'mestolo', 'in', 'mano']","['posa', 'il', 'mestolo', 'che', 'avere', 'in', 'mano', 'e', 'prendere', 'il', 'pennello', ',', 'se', 'il', 'tuo', 'sogno', 'essere', 'dipingere']","['Posa', 'il', 'mestolo', 'che', 'hai', 'in', 'mano', 'e', 'prendi', 'il', 'pennello', ',', 'se', 'il', 'tuo', 'sogno', 'è', 'dipingere']"
Avere il mestolo in mano,Posa il mestolo che hai in mano e prendi la forchetta,nonidiom,1.0,2,0,0,"[4, 1, 2, 5, 6]","['hai', 'il', 'mestolo', 'in', 'mano']","['posa', 'il', 'mestolo', 'che', 'avere', 'in', 'mano', 'e', 'prendere', 'la', 'forchetta']","['Posa', 'il', 'mestolo', 'che', 'hai', 'in', 'mano', 'e', 'prendi', 'la', 'forchetta']"
Avere il mestolo in mano,"Posa il mestolo che hai in mano quando devi prendere la pentola, attenta a non scottarti",nonidiom,1.0,2,0,0,"[4, 1, 2, 5, 6]","['hai', 'il', 'mestolo', 'in', 'mano']","['posa', 'il', 'mestolo', 'che', 'avere', 'in', 'mano', 'quando', 'deviare', 'prendere', 'la', 'pentola', ',', 'attento', 'a', 'non', 'scottare']","['Posa', 'il', 'mestolo', 'che', 'hai', 'in', 'mano', 'quando', 'devi', 'prendere', 'la', 'pentola', ',', 'attenta', 'a', 'non', 'scottarti']"
Avere il mestolo in mano,Posa il mestolo che hai in mano subito!,nonidiom,0.5,1,1,0,"[4, 1, 2, 5, 6]","['hai', 'il', 'mestolo', 'in', 'mano']","['posa', 'il', 'mestolo', 'che', 'avere', 'in', 'mano', 'subito', '!']","['Posa', 'il', 'mestolo', 'che', 'hai', 'in', 'mano', 'subito', '!']"
Avere il mestolo in mano,"Posa subito il mestolo che hai in mano, non è un giocattolo!",nonidiom,1.0,2,0,0,"[5, 2, 3, 6, 7]","['hai', 'il', 'mestolo', 'in', 'mano']","['posa', 'subito', 'il', 'mestolo', 'che', 'avere', 'in', 'mano', ',', 'non', 'essere', 'un', 'giocattolo', '!']","['Posa', 'subito', 'il', 'mestolo', 'che', 'hai', 'in', 'mano', ',', 'non', 'è', 'un', 'giocattolo', '!']"
